4,1,1,1,1.5,1.0,1,2,1.0,1,1,1,1,1,2,1,1,1.0,1,1,2,1,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,2,2.0,3,1,1,2,1,1
4,1,1,1,1,1.5,1,1,2,1.0,1,1,1,1,1,1.5,1,1,1,1.0,2,1,0.5,1,0,0,0,1,0.75,0,1.5,1,2,2.0,3,1,1,1.0,1,1,1
4,1,1,1.0,2,1,1,1,2,1,1,1,1,1,1.5,1,1.0,1,1,1,2,1.0,1,1,0.0,0,0.0,0.0,0,0,1,0,1,2.5,2,3,1,1,2,0,1
4,1.0,1,1.5,1,1,2,1,1.5,1,1,1,1,2,1,1,1,1,1,1,2,1.0,0.75,1,0.5,1,0,1,0.5,0,1,0,0,2.0,1,3,1,1,2,1,1
4,1,1,1,1,2,1,1.0,1.5,1,1,1,1,1,1,2,1,1,1.0,1.0,2,1,1,0.0,0,0,0,0.75,0.5,1,0,1,2,3,2.5,2.0,3,1,2,1,1
4,1,1,1,1,1.375,2,1,1,2.0,1.5,1,1,1,1.5,2,1,1,1.0,1.0,1,1,0,0.5,0,1,0,1,0,3,1,2,3,1.0,3,-1,2,2,1,1,1
4,1,1,1,1,1,1.5,2,1.5,1,2.0,1,1.0,1.0,2,3,1.0,1,1,1,1.0,0.5,1,0,0,1,0,1,1,2,1,2,3,3,-1.0,-1,-1,2,1,1,2
4,1,1,1,1,1.5,1.5,2,1,1.5,2,1,1.5,1.0,2,1,1,1,1.0,1,1,1,0,0,0.5,1,0,1,0,2,1,2,3,3,-1,0.5,-1,2,1,1,1
4,1,1.0,1,1,1.25,1,2,2,2,1,2,2,1,1,1,1.5,1.0,1,1.0,1,1,0,1,0,0,1,0,1,1,2,3,3,-1,-1,2,1.0,1,1.0,1,1
4,1,1,1.0,1.5,1.5,2,1,1,2,2,1,2,1,1.0,1,1.5,1,1,1,1,1,0,0,1,0,1,0,2,1,2,3,3,-1,-1,2,1,1.0,1.0,1,1
4,1.0,1,1,1,2,1.5,1.5,2,2,1,2,1.0,1,1,2,1,1,1.0,1.0,1,1,0,0,1,0,1,0,2,1,2.5,2,3,3,-1.0,-1,-1,2,1,1,1
4,1.0,1,1,1,2,1,2,2,1.0,2.0,1,1.5,1,1,1.5,1,1.0,1,1,1.0,1,0,0,1,0,1,0,2,1,2,3,4,-1,1,1.5,2,1,1.0,1,1
4,1.0,1,1,1.5,1.5,1,1,1.75,2,1.0,1,2,1,1,1,1,1,1,1,1,1,0.0,0,0,1,0,1,0,2,1,2,3,3,-1,2,1,1.0,1,1,1
4,1,1,1.0,2,1.5,2,1,1,2,1,1.5,1,1,1.0,1.5,1.0,1,1,1,1,1,0,0,1,0,1,0,2,1,2,3,1.0,3,-1,-1,1.5,2,1,1,1
4,1.0,1,1.0,2,1,2,2,1,1,2,2,1.5,1.0,1,1,2,1,1.0,1,2,1,0,0,1,0,1,0,2,1,2,3,3,-1,-1,1.25,2,0.5,1,0,1
4,1,1.0,1,1,2,2,2.0,2,2,2.0,2,1.25,1.5,2,2,2,1.0,1.0,1.0,1.0,1,1,2,2,1,2,2,2,3,3,3,3,3,-1.0,-1,2,2,2,2,2
4,1,1.0,1.5,1.5,1.5,2.0,1.5,1,2,1.5,2,2,1,1,1,1,1,1,1.0,1,1,1,2,2,1,2,2,2,3,3,3,3.0,2,-1,-1,2,2,2,2,2
4,1,1.0,1,1,1,2,1.875,2,2,2.0,2,1,1.96875,1,1,1,1.0,1,1,1,1,1,2,1.5,1,1,2,3,3,3,3,3,-1,-1,-1,2,2,2,2,2
4,1,1,1.0,2,2,2.0,2,2.0,2,2,1,1,1.75,2,1.5,1,1.0,1.0,1.5,1,1,1,2,2,1,2,2,2,3,3,3,3.0,-1,-1,3,2,2,2,2,2
4,1,1,1,1.0,2,2.0,2,2,2,2,2,2.0,1,1,1.5,1.875,1.0,1.0,1,1,1,1,2,2,1,2,2,2,3,3,3,3,1.0,-1,3,2,2,2,2,2
4,1,1,1,1,1.5,2,2,2,2,2.0,2.0,2,1.25,1,2,2.0,1.5,1,1.0,1,1,1,2,2,1,2,2,2,3,3,3.0,3,-1,-1,-1,2,1,1,2,2
4,1,1,1,1,1.0,2,2,2,1,1,2,2.0,1,1,1.4375,1.0,1,1.0,1.0,1,1,1,2,2,1,2,2,2,2,3.0,3,3,3,-1,-1,2,2,2,2,2
4,1,1.0,2,2,2,2,2,2.0,2.0,2,1.0,2,1,2,2.0,1,1.0,1,1.0,1,1.0,2,2,1,2,2,2,2,2,3,3,3,2,-1,-1,2,2,2,2,2
4,1,1.0,1.5,2.0,2.0,2,2,1.75,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2.5,3,3,3,3,-1,-1,2,2,2,2,2,1
4,1,1.0,1,1.5,2.0,2.0,2.0,1.375,1.5,2,2,2,1.5,1,1,1,1,1,1,1,1.0,2,2,1,2,2,2,3,3,3,3,3,-1,-1,-1,2,2,2,2,2
4,1,1.0,1.0,1.75,2.0,2.0,2,2,1.75,1,2,1,2,2.0,2,1,1,1.0,1,1.0,1,1,1.0,1,0.5,1,1,1,2,1,2,3,3,-1,-1.0,2.5,1,1,1,1
4,1,1,1.0,1.0,1,2.0,2.0,2,2.0,2.0,2,1.3125,2.0,1.5,1,1,1.0,1,1,1.0,1,1,1,1,1,1,0.5,1,1.25,2,3,3,-1,-1,-1,2.5,1,1,1,1
4,1.0,1,1,1,1.5,2,2,2,2.0,1,1.5,1.25,1.5,1.5,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,0,1,1,1,1.5,2.5,3,-1,-1,-1,3,2,1,1,1.0
4,1,0,1.0,1.5,2.0,2.0,2,2.0,2.0,1,2,1.5,2.0,2,1.0,1,1.0,1,1.0,2,1,1,1,1,1,1,0.5,1,1,2,1,2.5,3,-1,-1.0,3.5,1,1,1,1
4,1,1.0,1.0,1.5,2.0,2.0,2.0,2,2,1.625,1,1.375,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0.5,1,2.0,1,2,3,3,-1,-1,-1,3,1.5,1,1,1
4,1,1,1,1,1.0,1.5,2.0,2.0,2,2,1.625,1.75,2,2,1,1,1.0,1.0,1,1,1,1,1.0,1.0,0,1,1,1,2,1,2.5,3,-1,-1.0,3,2,1,1,1,1
4,1,1.0,1,1.5625,2,2.0,2,2,1.5,2,1.5,2.0,1,1,1,1,1.0,1.0,2,2,1,1,1,1,1,1,0,1,1,1,2,1,2,3,3,-1,-1.0,2.5,1.0,1
4,1.0,1.0,1.25,2,2,2,2.0,2,2.0,1,1.5,1.5,2,2,1.5,1,1,1,1.0,1.0,1,1,1,1.0,1,0,1,1,1.5,1,2,3,3,-1,1.0,2,1,1,1,1
4,1,1.0,1.0,1,2.0,2,2,1.75,2,1.0,2,1,2,2,2,2.0,1,1.0,1.0,2,1,1,1,1.5,0,1,0,1,2,1,2,3,3,-1,-1.0,3,1.5,1,1,1
4,1,1.0,1,1,1,2,2,2.0,2.0,2.0,1.5,1.25,1.5,1.0,1,1,1,1,1,1.0,1,1,0,1,0.75,1,1,2,1,2,3,3,2,-1,-1,3,2,1,1.0,1
4,1.0,1,1.0,1.0,2.0,2,2.0,2,2.0,2,2.0,2.0,2.0,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1,1.5,2,2.5,2,2,3,3.0,3,3,2,-1,-1,-1,2,2,3,2.0,2.0
4,1,1,1,1,1,1,1.0,1.75,2,2.0,2,2.0,2.0,2.0,0.9375,1,1.0,1,1,1,1.0,1,2,2,2,2,2,2.0,3.0,3.0,3,1.0,-1,-1.0,3,2,2,2,2,2
4,1.0,1.0,1,1,1,1.25,2,2,2,2,2.0,2.0,2.0,2,2.0,2,1.5,1.0,1,1.0,1,1.0,1,2.0,2.0,2,2,3,3.0,3,3,2.5,-1.0,-1.0,2,2,2,2,2,2
4,1.0,1,1,1,1.0,1.75,2.0,2.0,2,2,2.0,2.0,2,2,0.5,0.0,1.0,1,1.0,1.125,1.0,1,1.5,2,2,2,2.0,3.0,3.0,4,-1,-1,-1,-1,-1,2,2.0,2,2,2
4,1,1.0,1.0,1.0,2,2,2,2,2.0,2,2,2.0,2,2.0,2.0,-1,2.5,1.0,1.0,1.0,1,1,1,1.5,2,2,2,2,2,3.0,3.0,3.5,1.0,-1,-1,-1,2,2.25,2.0,2
4,1.0,1,1,1.0,1.0,1.5,2.0,2.0,2,2.0,2.0,2,2,2.0,2,0.5,0.5,1,1.0,1,1,1,1,1.5,2.0,2.0,2,2,3,3,3,3.0,2.25,-1,-1,-1,2,2,2.0,2
4,1.0,1,1.0,1.0,1.75,2,2,2.0,2.0,2.0,2.0,2.0,0.5,1,1.0,1,1.0,1.0,1,1,1.0,1,1.5,2,2,2.0,2,3,3,3,3.25,-1,-1,-1,-1,2.5,2,2,2,2
4,1.5,1.0,1.0,1,1.875,2,2,2,2.0,2,2.0,2.0,2,2.0,0.5,1,1,1.0,1,1,1,1,1,1.75,2,2.0,2,2.5,3,3,3,3,2.5,-1,-1,-1,-1,3,2.0,2.0
4,1.0,1.0,1.0,1,1.5,2,2.0,2.0,2,2.0,2.0,2.0,2,0.5625,1.0,1.0,1,1,1,2,1,1,1.25,2.25,2,2,3,4,3,3.0,4,-1,-1,-1,-1,2,2.5,2,2,2.0
4,1.0,1.0,2,2,2,2.0,2.0,2,2,2.0,2.0,2,2.0,0.875,1,1,1,1.0,1.0,1.0,1,1,1,1,2.0,2,2.0,2,2,3,3.0,3,3,-1,-1,-1,-1,0.5,2,2
4,1,1.0,1.0,1,1.75,2.0,2.0,1,2,2.0,1,2,2,2.0,0.5,1.0,1.0,1,1,1.0,1,1,1,2,2,2,2,2,2.75,2,3.0,3,3,3,0.5,-1,0.5,2.0,2,2.0
4,1.0,1.0,1.0,2.0,2.0,2,2,2.0,2.0,2.0,2.0,1,2,2,2.0,1.25,1.0,1,1.25,1,1,1,1,2.0,2,2.0,2,2.0,3,3.0,3.0,3,2,-1,-1,-1,2.0,2.0,2,2
4,1.0,1.0,1.0,1,1.75,2.0,2,2,2,2.0,1,2.0,2,2.0,1.0,1.0,1,1.0,1,1,1.5,2.0,2,1,2,2,2.75,3,3.0,4,-1,-1,-1,-1.0,2,2,2,2,2,2
4,1,1,1,1.0,1,1.5,2.0,2,2.0,2.0,2.0,1.75,2.0,2,1.375,1,1.0,1.0,1,1,1,1,1,2.0,2.0,2,2,2,2,1,2.0,3,2.5,-1.0,-1,2,2,2.0,2,2
4,1.0,1.0,1.0,1.5,2,2,2.0,2.0,2.0,2.0,1.75,2,1.625,1,1,1.0,1,1,1,1.0,1.0,1,2,2.0,2,2,2.0,2.5,3,3,3,0.875,-1,-1,2,2,2,2,2,2
4,1.0,1.0,1,1.0,1.75,1.75,2.0,2,1.75,1.625,2.0,2,0.75,1.0,1,1,1.0,1,1.0,1,1.0,1,2.0,2.0,2.0,2.0,2,3.0,3.0,3,3,-1,-1,-1,-1,-1,2.0,2,2,2
4,1.0,1,1.0,1.75,2.0,2.0,2.0,2,2,2,1.75,2,2,1.6875,1,1.0,1,1.0,1.0,1.0,1,1,1.5,2,2,2,2,2,2,2.0,3.0,3,3,1.5,0.0,2,2.0,2,2,2
4,1,1,1.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2,2,2.0,2,2,1.5,1.625,1,1.125,1.0,1,2,2.0,2.0,2,2,2.625,2.5,3.0,-1.0,-1,-1,-1,2,2,2,2,2,2
4,1.0,1,1,1.5,2.0,2.0,2.0,2.0,2.0,2,1.5,2,2.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1,1,2,2.0,2.0,2.0,3.0,3,3,3,3,2,-1.0,2,2,2,2.0,2,1
4,1.0,1,1.0,1,1.5,2.0,2.0,2,2,2.0,1.9375,2.0,2,2,-1,1,1.0,1.0,1.0,1.0,1,1.25,2,2,2.0,2,2,2,3,3.0,3.0,-1.0,-1,-1,-1,2,2,2,2,2.0
4,1.0,1,1,1.0,1.0,1.75,2.0,2.0,2,2.0,2.0,1.875,2,2.0,2,2,2,1.0,1.0,1.0,1,1,1.0,2.0,3,2,2,2.0,3,3.0,3.0,-1,-1.0,-1.0,2,1.5,1,1,2,2
4,1,1.0,1.0,1,2.0,2,2.0,2,2.0,2.0,1.75,2.0,2,1.0,1.0,1.0,1,1,1,1.0,1.0,1,1,2.0,2,2.0,1.5,2,2,3,3,3,3.0,3,3,-1.0,-1.0,2.0,2,2
4,1,1.0,1,1.25,2,2,2,2.0,2,2,2.0,1.75,2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,2.0,1.5,2,2,3,3.0,3,3,3,3,1.0,-1,1.5,2.0,2.0
4,1,1,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,1.5,2,2.0,0.5,1.0,1,1,1,1.0,1,1,1.25,2,2,2.0,2,2,2,3,3,3,3.0,1.0,-1,-1.0,0.5,2.0,2,2,2.0
4,1.0,1.0,1.0,1,1.5,2.0,2.0,2,2.0,1.5,2.0,2.0,1.5,1,1,1,1,1,1.0,1.0,1,1,1.5,1,1,2.0,2.0,2,2,2,3,3,3,3,3.0,-0.625,0.5,2.0,2,2
4,1,1,1.0,1.625,2.0,2.0,2.0,2.0,2,2.0,2,1.25,1.5,2.0,0.5,1.0,1.0,1,1.0,1,1,1.0,1,2,2,2,2,2.0,2,2,3,3.0,2.75,-1,-1.0,-1,2,2,2.0,2
4,1.0,1.0,1.5,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2,0.0,1.0,1.0,1,1,1.0,1,1.0,1.0,2.0,2.0,2,2,2.0,3,3.0,3,2.5,-1,-1,-1,-1,2,2.0,2,2.0,2
4,1.0,1,1.03125,2.0,2.0,2,2.0,2,2,2,1.5,2,2.0,2,1.5,2.0,2,1.375,1.0,1.0,1,1.0,1.75,2,2.0,2,1.5,1.75,3,3,3,3,3,2,0.5,2,2,2.0,2.0,1
4,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2,1,2.0,2,1.75,1.0,1.0,1,1,1.0,1.5,1,1,1,1,1,1,1.875,2,2,2,3.0,3.0,3.0,1.0,-0.25,2,2.0,2,2,2,2
4,1.0,1.0625,2,2.0,2.0,2.0,2,2,2.0,2,2.0,2,1.75,2.0,-1,1.0,1,1.0,1.0,1.0,1,1.0,1,2,2,2,2.0,2,3.0,3,3,3,3,3,-1,-1.0,2,2.0,2.0,2.0
4,1.125,1.8125,2,1,1,2.0,2,2,2,1.875,3,1,1.0,1.0,1.0,1,1,1,1.0,1,1,1.25,2,2.0,2,2,3.0625,3,2.75,3.0,2,-1,-1.0,-1,2.5,2,2,2,2.0,2
4,1,1.0,1,2.0,2.0,2.0,2,2.0,3,1.875,2,2,2.0,1,1,1,1.0,1,1.0,1.0,1.0,1,1.5,2,2.0,2,2,2.0,2,4,3.0,3.25,-1,-1.0,-1,1.5,1,1,2.0,2
4,1,1.0,1.0,1,1.25,2.0,2,2,2,2.0,1.875,2.25,3,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,2.0,2,2.0,2,2.0,3.0,3.0,3,4.0,3,3,-1.0,-1,-1,1.75,1,2.0,2.0
4,1.0,1.0,1.75,2,2,2.0,2.0,1.875,2.0,2.0,0.75,1.0,1.0,1,1.0,1.0,1,1,1,1,1.0,1.5,2,2,2.0,2,2,3.0,3,5,3,2.5,-1,-1,-1,0.5,3,2,2,2.0
4,1.0,1,1.0,1.0,1.0,1,1.5,2.0,2.0,2,2.0,2.0,1.21875,1,1.0,1,1.0,1,1.0,1.5,1.0,1,2.0,2.0,2.0,2,3,4,3.0,5,3.0,-1,-1,-1,0.5,2,2.25,1,1,1
4,1.0,1,1,1.0,1,1,1,1.0,2.0,2.0,2,2,2,2,2,1.984375,2.5,1.0,1.0,1.0,1.0,2,2.0,2,1,1.5,2,3.0,3.5,3,1.0,-1,-1,2,2.5,2,2,2,2.0,2
4,1.0,1.0,1.0,1.75,2.0,2,2.0,2.0,2.0,1.75,2.0,0.5,1,1,1,1.0,1.0,1,1,1.0,1,1,1,1.5,2.0,2.5,3,3,3.0,4.0,-1,-1,-1,-1,2,2.5,2,2.0,2,2.0
4,1.0,1,1,1.0,1.5,2,2.0,2.0,2.0,2.0,2,3,2.0,2,1.875,3,1.3125,1.0,1.0,1.5,1,1,1,1,2,2,2.0,2.125,2,3.5,5,3,0.0,-1,-1.0,2,3,2.0,2,1.5
4,1.0,1.0,1.0,1.375,1.0,2,2.0,2,2,2,2.0,2.0,2,2.0,2.0,1.0,1,1.0,1.0,1.25,1.0,1,1.5,2,2.0,2.0,3.25,3,3,5,3,3,-1,-1.0,2,2.0,1.5,2,2,2
4,1.0,1.0,1.0,1.625,2,2,2.0,2.0,2,2.0,2,1.9375,2,2.0,-1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,2.0,2.0,2.0,3.0,3,3,3.5,3,-1.0,-1,-1,2.25,2,2,2,2,2
4,1.0,1.0,1.5,2.0,2.0,2.0,2.0,2,2,1.9375,2,1.0,1,1.0,1,1,1.0,1,1,1.0625,1,1.0,1,1.75,2,2.0,2.5,2.0,3.0,3,3,3,3.25,-1,-1.0,0.5,2.0,2,2,2.0
4,1.0,1.0,1,1.0,1,2,2.0,2.0,2,2,2.0,1.75,2,2.0,2,1.875,1.5,1.0,1,1.25,1.5,2,2,2,2.0,2.25,2.0,3,3,3.0,3.0,1.0,-1,-1,1.0,3,2.0,2,2.0,2
4,1.0,1.0,1.0,1.75,2.0,2.0,2.0,2,2.0,2,2,2.0,1.8125,1.0,1.0,1.0,1,1,1,1.0,1,1.25,2.0,2,2.0,3,2,2.0,3.0,3,3.0,1.75,-1,-1.0,2,2.0,2.0,2,2.0,2
4,1,1,1.0,1.0,1.0,1.25,2,2.0,2.0,2,2,2,2.0,2.0,2.0,1.0,1,1.0,1.0,1.0,1,1,1,1.75,2.0,2,2.25,2,1,3.0,3,3,3.0,-1,-1,1.5,3,2.0,2.0,2
4,1.0,1,1.0,1.25,2.0,2.0,2.0,2.0,2.0,2,2,1.5,2,2.0,2,1.0,1.0,1,1.0,1.0,1.0,1,1.75,2.125,2,2.5,3,3.0,3.0,-1,-1,-1,-1,-1,2,2.0,2,2.0,2,2
4,1.0,1.0,1,1.5,2.0,2.0,2,2.0,2.0,2,2.0,2,2.0,1.75,2.0,2.0,1.25,1.0,1.0,1.0,1.0,1.5,2,1.0,2,2.125,3,3,3,3.0,3.0,3,1.0,2,2,2.0,2,2,2,2
4,1.0,1,1,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1.5625,1.0,1.0,1.625,1.5,1.0,1,1.5,2.0,2.5,2.25,3,3.0,3,3,3,3,1.0,-1.0,-1.0,2.0,2,2.0,2,2
4,1.0,1.0,2.0,2,2,2.0,2,1.875,2.0,2,2.0,1.5,2.0,2.0,2,2,1,1.0,1.0,1,1,1.75,2,1,1.5,2,2.5,2.5,3,3.0,3.0,3,1.0,-1.0,2,2,2.0,2,2.0,2
4,1.0,1.75,2.0,2.0,2.0,2,2.0,2,1,2.0,1.8125,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1.5,2,2.0,2.0,2.5,2.5,3.0,3,3.0,3,-1.0,-0.25,2.0,2,2,2,2,2.0
4,1.0,2,2.0,2.0,2.0,2.0,2,2.0,1.75,2,2.0,2,0.75,1,1,1,1,1,1.0,1.0,1.0,1.5,2,2,2,2.0,3,2,2,3,3.0,3.0,-1,-1.0,0.5,2.0,2,2,2.0,2
4,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1.5,1.75,1,1,1.0,1.0,1.0,1,1.0,1,2,2,2,2.0,2.8125,3,3.125,3.0,-1,-1.0,-1.0,-1,3,2.0,2,2,2.0,1.5
4,1.0,1,1.0,1,1.0,2.0,2.0,2.0,2,2.0,2,2.0,2.0,1.6875,2.0,2,2.0,1.0,1.0,1.0,1,1,1.0,2.0,2,2.0,2,2.8125,3,3,2.5,3,1.0,-1,-1,0.0,2.0,2,2.0,1.5
4,1.0,1,1,1,1.75,2,2,2.0,2.0,2.0,2.0,2,1.5,1.75,0.75,1,1.0,1,1.0,1.5,1,1,1,1.75,2,2,2.5,2.5,3.0,2.625,-1,-1,-1,1.0,4.0,2,2,2,2.0,1.5
4,1.0,1,1.0,1.0,1.0,1.5,1.5,1.25,2,2.0,2,2.0,1.5,1,2,2.0,2,1.125,1,1.25,1.0,1.25,2.0,2.0,2,3,2.0,3.5,3,3.0,3.5,3,-0.625,6,3,2.0,2.0,2,2,1.5
4,1.0,1.0,1,1.0,1.9765625,2.0,2,2,2.0,2.0,1.25,2,2.0,0.875,1,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,2.125,2,2,2.75,2,2,3,4,3,2.5,2,-1,-1,1.0,2,2.0,1.875
4,1.0,1,1,1,1.125,2,2.0,1.875,2,2.0,1.5,1,1.625,3.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.25,1,2,2,2,2.5,4,3.0,3,3.0,2.0,4,3.0,1.25,-1,-1,2,2.25,1.875
4,1.0,1.0,1.25,2,2.0,2,2,2.0,2,2.0,2.0,1.5,1.125,1,1.0,1,1,1,1.0,1.0,1,1,1,1.5,2.0,2.0,2,2.125,5,3,3,3,3.0,3.5,2.5,2,-1.0,1.5,2.0,1.5
4,1,1.0,1.25,2,2,2,2,2.0,2,2.0,2.0,2.0,1.953125,0.0,1.5,1.0,1,1.0,1.0,1.0,1,1,1.5,2.0,2.0,2,2.0,2,3,2,3.5,3,3.0,3.25,-1.0,0.0,2,2,2.0,1.75
4,1.0,1.0,1.0,1,1,1.875,2.0,2,2,2,1.625,-1,1,1.0,1.0,1,1.0,1.0,1,1,1.0,1,1,2.0,2.0,2,2.0,2.5,2,3.0,3,3,4,2.625,-1.0,-1,3,2,2.0,1.5
4,1.0,1.0,1.0,1.25,2.0,2.0,2.0,2,2.0,2.0,1.5,1,2.0,1.25,1.0,1,1.0,1,1.0,1,1,1,1,1,2,2.0,2.0,2.5,2,3.5,3.0,3,4,2.75,2,0.625,2,2.0,2.0,1.5
1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,1.0,1,1,1,1,1.0,1,1.0,1,1,1.359375,1.375,1.34375,1.34375,1,1.6875,1.625,1.6875,1.75,1.625,1.75,1.5,1.5,1.5,1.5,2,1.0,1.0,1,1
1,1,1,1.0,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1,1,1,1.5,1.625,1.5,1.75,1.625,1.75,1.625,1.75,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,1,1,1.0,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.625,1.5,1.75,1.75,1.5,2,1.0,1,1
1,1,1,1,1.0,1,1,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1,1,1,1,1.75,1.5,1.5,1.5,1.5,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
1,1,1,1,1.0,1,1.0,1,1.0,1,1,1.0,1.0,1.0,1,1.0,1,1,1,1,1,1.5625,1.625,1.5,1.75,1.5,1.5,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
1,1.0,1,1,1,1.0,1,1.0,1,1,1.0,1,1.0,1.0,1,1,1,1,1.0,1,1,1.546875,1.53125,1.5625,1.5,1.625,1.625,1.6171875,1.625,1.609375,1.5,1.71875,1.71875,1.75,1.6875,1.625,1.75,1.5,1.5,2,1
1,1.0,1.0,1,1,1,1,1.0,1,1.0,1,1.0,1.0,1,1,1,1.0,1,1,1,1,1.5,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
1,1,1,1.0,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1,1,1.0,1,1.0,1,1,1.5,1.75,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1
1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1.0,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1
1,1,1.0,1,1.0,1.0,1,1,1.0,1,1,1.0,1,1.0,1,1,1,1.0,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.75,1.5,1.5,2,1.0,1.0,1.0,1.0,1.0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1.5,1.5,1,2,1.0,1.0,1.0,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5,1,0,1,1
1,1,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1,1.25,1,1.25,1.5,1.5,1,2,0,0,1
1,1.5,1.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,2,1,1,1,2.5,2.0,3,1.0,1.25,1,1.5,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1,1
1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1.0,1,1,2,1,1,1,1.75,1.75,1.75,1.75,2,1.25,1.5,1.0625,1,1.125,2,0.25,0,0.25,0.5,0,1
1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1.0,1,1,2,1.0,1,1,1.0,1,1,1.0,0.96875,0.9375,1,0.875,0.75,1,0.5,0.5,0,1.0,1.0,1,1
1,1,1,1,1,1.0,1,1,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1,2,1.0,1,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1,1,0.5,0.5,1,0.25,0.5,0,1,1
1,2,1,1,1.0,1,1.0,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,2,1.1875,1.125,1.1875,1.125,1.25,1,1.625,1.75,1.5,2,1.5,1,2,1,1,0.5,0,1.0,1,1
1,1,1,1.0,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1.0,1,1,0.5,0,1.0,1.0,1,1
1,1,1.0,1,1,1,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,2,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1,1,0,1.0,1.0,1.0,1.0,1,1
1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1,2,1.0,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,2,0.5,0,1.0,1.0,1,1
1,1,1,2,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2,2.0,2.0,2,2,-1,-1.0,-1.0,-1.0,-1,-1,1,1.0,1.0,1,1,1
1,1,1.5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.625,1.5,1.75,1.5,2,1,2,2,-1.0,-1,0.125,-0.25,0.5,-1,1.5,1.5,1.5,2,1,1
1,1.0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2,2.0,2.0,2.0,2.0,2,2,0.5,2,-1,-1,1.0,1.0,1,1,1.0,1.0,1,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1.5,1.5,1,2,2,0.5,2,-1.0,-1.0,-1.0,-1,-1,-0.5,0.0,-1,1,1.0,1,1,1
